Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
5508	-643.5708	-752.117	108.5462	0.286133	0.441471	0.558528	0.713868	4.032691	0.010579	0.00470714	0.00264937	0.0039007	0.0229138	0.0118488	0.00204831	0.000667128	0.0288929	0.00927738	0.000938631	0.023069	0.0391519	0.0253268	0.000188945	0.00479803	0.00289455	0.00247241	2.03948e-05	0.00585243	0.0115128	0.00205727	0.017132	0.0117308	0.00681882	0.000619985	0.000809564	0.0084388	0.00378889	0.00579354	0.0175284	0.014654	0.00207903	0.00231753	0.0100559	0.00414231	0.0530322	0.00374481	0.0210879	0.00728339	0.012194	0.0148478	0.00036705	0.00655126	0.0170692	0.0117937	0.023013	0.0277882	0.0247796	0.0254206	0.0060837	0.0348575	0.00705714	0.0280426	0.0471585	0.0489382	0.0243543	0.00664602	0.00689206	0.00682124	0.017488	0.000452657	0.00839391	0.0119213	0.00793875	0.00512224	0.00222191	0.00274113	0.0146414	0.0659568	0.54452	0.218873	0.17065	0.0912284	0.311066	0.694671	1.43953	3.21475	10.9615	1.731308	0.0123238	0.00548348	0.00308632	0.00454403	0.0266929	0.013803	0.00238613	0.000777155	0.0336581	0.0108075	0.00109344	0.0268738	0.0456091	0.0295039	0.000220107	0.00558935	0.00337194	0.00288017	2.37584e-05	0.00681766	0.0134116	0.00239657	0.0199576	0.0136656	0.00794343	0.000722238	0.000943083	0.00983059	0.00441379	0.00674905	0.0204193	0.0170708	0.00242191	0.00269976	0.0117143	0.00482549	0.0617786	0.00436243	0.0245659	0.00848462	0.0142051	0.0172966	0.000427587	0.00763175	0.0198844	0.0137388	0.0268085	0.0323713	0.0288665	0.0296132	0.00708707	0.0406064	0.00822106	0.0326675	0.0549362	0.0570095	0.028371	0.00774213	0.00802875	0.00794625	0.0203722	0.000527312	0.00977829	0.0138875	0.00924806	0.00596704	0.00258836	0.00319322	0.0170561	0.8584227
5544	-648.2651	-757.5413	109.2762	0.237316	0.425159	0.574841	0.762684	2.533032	0.0181467	0.00736194	0.0210985	0.0198011	0.00964387	0.0275925	0.0160748	0.00441194	0.048257	0.0199849	0.01136	0.0017061	0.051882	0.0905067	0.000231075	0.00822622	0.015657	0.0152633	0.000165783	0.0148527	0.0161381	0.00579951	0.00165953	0.0108323	0.00341208	0.000966426	0.00131229	0.0142961	0.0360707	0.00299132	0.0234994	0.0234694	0.00511368	0.0150337	0.0107922	0.000961993	0.0539895	0.00702818	0.0453791	0.0110356	0.0101073	0.0318404	0.000100158	0.000997219	0.00781077	0.0262481	0.033131	0.0966428	0.00680712	0.0220612	0.00398325	0.00674766	0.0280829	0.0506124	0.0455135	0.106333	0.0235769	0.00045169	0.0119309	0.0034736	0.024322	0.00554002	0.00753834	0.0199539	0.010045	0.00591018	0.0139473	0.00124072	0.0112182	0.562196	0.0321339	0.229655	0.176015	0.148386	0.394354	0.748038	1.33683	2.53579	6.73919	1.379572	0.0138718	0.00562765	0.0161282	0.0151364	0.00737202	0.0210924	0.012288	0.0033726	0.0368888	0.0152769	0.00868384	0.00130419	0.0396599	0.0691856	0.000176639	0.00628833	0.0119686	0.0116676	0.000126729	0.0113538	0.0123364	0.00443329	0.00126859	0.00828048	0.00260828	0.000738761	0.00100314	0.0109283	0.0275733	0.00228664	0.0179636	0.0179406	0.00390903	0.0114921	0.00824986	0.000735372	0.0412709	0.00537252	0.0346889	0.00843591	0.00772628	0.0243396	7.65636e-05	0.000762299	0.00597075	0.0200647	0.0253261	0.0738762	0.00520353	0.0168641	0.00304489	0.00515808	0.0214673	0.0386894	0.0347916	0.0812834	0.0180228	0.000345283	0.00912026	0.0026553	0.0185923	0.00423494	0.0057625	0.0152532	0.00767867	0.00451789	0.0106616	0.000948436	0.00857547	1.308172
5580	-652.0376	-761.7791	109.7415	0.20658	0.413652	0.586348	0.793421	1.943185	0.0189421	0.0199699	0.0150055	0.0101123	0.0185568	0.0347769	0.00746017	0.00578133	0.00900093	0.00778761	0.0164973	0.00695811	0.0578943	0.0411454	0.0188542	0.0159822	0.00123768	0.00167275	0.000639675	0.0114753	0.0155853	0.000384998	0.0143767	0.0224123	0.00159494	0.00195283	0.00760362	0.0518413	0.00176878	0.00224201	0.000278659	0.0172572	0.00542845	0.0234275	0.00155703	0.00617903	0.0254112	0.00277187	0.0174455	0.0524991	0.0110872	0.0301976	0.0345515	0.00315824	0.014939	0.0131935	0.00145686	0.0509041	0.0145059	0.024015	0.0163147	0.0389581	0.0183433	0.0286262	0.000276087	0.011787	0.00129826	0.0078211	0.00114103	0.00404765	0.0602023	0.00360058	0.0287077	0.00223644	0.00864697	0.0242539	0.00854946	0.0370416	0.00305097	0.209643	0.23104	0.43646	0.122857	0.112266	0.344195	0.716954	1.39479	2.90533	8.9074	1.581266	0.0173038	0.0182426	0.0137076	0.00923767	0.0169518	0.031769	0.00681493	0.00528129	0.00822242	0.00711404	0.0150704	0.00635629	0.052887	0.0375867	0.0172235	0.0145999	0.00113063	0.00152807	0.000584349	0.0104828	0.0142373	0.000351699	0.0131333	0.0204738	0.001457	0.00178392	0.00694597	0.0473574	0.00161579	0.0020481	0.000254557	0.0157646	0.00495893	0.0214012	0.00142236	0.00564459	0.0232133	0.00253212	0.0159366	0.0479583	0.0101282	0.0275858	0.0315631	0.00288508	0.0136469	0.0120524	0.00133085	0.0465013	0.0132513	0.0219379	0.0149037	0.0355885	0.0167567	0.0261503	0.000252208	0.0107675	0.00118597	0.00714464	0.00104234	0.00369756	0.0549953	0.00328916	0.0262247	0.00204301	0.00789908	0.0221561	0.00781	0.0338378	0.00278709	1.094681
5616	-649.1619	-758.9911	109.8292	0.22023	0.418905	0.581095	0.77977	2.181769	0.0238233	0.0124195	0.00527731	0.0240732	0.0160948	0.0173769	0.00411586	0.00102446	0.00892341	0.00678416	0.00271059	0.00318167	0.0537248	0.0654129	0.000373536	0.0110264	0.00183808	0.000420815	0.00547314	0.0184378	0.0158844	0.0118464	0.00200924	0.0024516	0.00248578	0.00213896	0.0138689	0.00876701	0.0110277	0.00899949	0.0154862	0.00519423	0.00502259	0.0117293	0.00087647	0.00152984	0.0130886	0.0106843	0.0485624	0.0076705	0.000845765	0.0128331	0.00167745	0.0043097	0.0149351	0.0486365	0.0232669	0.0480039	0.0519408	0.011266	0.0235693	0.0242031	0.0126689	0.00981774	0.0145457	0.0212543	0.00525119	0.00589044	0.00778205	0.00448747	0.0155651	0.0059281	0.00145473	0.00438331	0.0233898	0.00461335	0.00181242	0.0161984	0.0276176	0.2878	0.394869	0.136985	0.180345	0.128534	0.367676	0.731869	1.36637	2.71979	7.78006	1.483422	0.0256169	0.0133545	0.00567462	0.0258856	0.0173065	0.0186852	0.00442573	0.00110159	0.00959522	0.00729491	0.00291466	0.00342121	0.0577696	0.0703376	0.000401658	0.0118565	0.00197647	0.000452497	0.0058852	0.0198259	0.0170803	0.0127383	0.00216051	0.00263618	0.00267292	0.00229999	0.014913	0.00942705	0.0118579	0.00967703	0.0166521	0.00558529	0.00540073	0.0126124	0.000942456	0.00164502	0.014074	0.0114887	0.0522185	0.00824798	0.00090944	0.0137993	0.00180374	0.00463416	0.0160595	0.0522981	0.0250186	0.0516179	0.0558512	0.0121141	0.0253437	0.0260253	0.0136227	0.0105569	0.0156408	0.0228544	0.00564654	0.00633391	0.00836793	0.00482532	0.0167369	0.0063744	0.00156425	0.00471331	0.0251507	0.00496067	0.00194887	0.0174179	0.0296968	0.9299846
5652	-653.6252	-761.0771	107.4519	0.326905	0.453807	0.546193	0.673096	6.364741	0.0220069	0.00162094	0.012638	0.0148718	0.00423159	0.0140664	0.00111022	0.00301163	0.00202327	0.0100635	0.00192591	0.0101093	0.0176691	0.00700627	0.000314251	0.000195799	0.0039485	0.00256358	0.00641432	0.0238968	0.01114	0.00113446	0.000925473	0.00114205	0.00134779	0.00135198	0.00582455	0.0118783	0.00437334	0.00630243	0.00634585	0.00691596	0.00629271	0.00614725	0.00116754	0.000768645	0.00308847	0.0101168	0.0252336	0.000498528	0.000703403	0.0051163	0.00459716	0.000515781	0.0277935	0.0155575	0.00659885	0.0224409	0.00701898	0.0233446	0.00607979	0.0186277	0.0278992	0.00607029	0.021448	0.0128386	0.007869	0.000112541	0.0104639	0.0153419	0.00441978	0.00558487	0.00468606	0.00141562	0.00363781	0.00331621	0.00311088	0.0204736	0.00705405	0.327001	0.0256149	0.56358	0.0838047	0.062811	0.259298	0.656321	1.52365	3.85657	15.9208	2.001184	0.0388938	0.00286476	0.0223356	0.0262836	0.00747867	0.0248601	0.00196215	0.00532259	0.00357582	0.0177856	0.00340374	0.0178665	0.0312274	0.0123825	0.000555389	0.000346044	0.00697835	0.00453073	0.0113363	0.0422339	0.0196883	0.00200499	0.00163563	0.00201839	0.00238202	0.00238941	0.010294	0.0209931	0.00772921	0.0111386	0.0112153	0.0122229	0.0111214	0.0108643	0.00206345	0.00135846	0.00545839	0.0178798	0.0445965	0.000881071	0.00124316	0.00904227	0.00812476	0.000911564	0.0491208	0.0274955	0.0116624	0.0396608	0.012405	0.041258	0.0107451	0.0329215	0.0493075	0.0107283	0.037906	0.0226902	0.0139072	0.000198899	0.0184933	0.0271144	0.00781128	0.0098704	0.00828188	0.0025019	0.00642926	0.00586089	0.00549799	0.0361839	0.0124669	0.5658205
5688	-650.9455	-758.7495	107.804	0.317266	0.450975	0.549025	0.682735	5.670891	0.0163811	0.00377357	0.0171876	0.00107005	0.0346408	0.0252448	0.0095684	0.00282347	0.0340947	0.0770082	0.0070902	0.0162952	0.029493	0.0905105	0.0019953	0.000631249	0.00802342	0.00764473	0.00224941	0.0281033	0.0377638	0.00847036	0.00594468	0.00492943	0.00758988	0.00966996	0.00401679	0.0176723	0.00710444	0.00099884	0.0128936	0.00816268	0.00536825	0.00315879	0.00365737	0.00865374	0.0295381	0.0143066	0.0111932	0.00790816	0.00294529	0.0224585	0.00783741	0.0164034	0.0096427	0.0346085	0.00656058	0.0144348	0.00384418	0.0128283	0.0295928	0.0136321	0.0179718	0.000291627	0.0204782	0.0422844	0.0103293	0.0160794	0.0344016	0.0424986	0.0286812	0.00849069	0.00649393	0.0168728	0.00165688	0.00846357	0.000853563	0.0121885	0.00315677	0.0345446	0.70735	0.128665	0.129441	0.118126	0.352843	0.722526	1.38403	2.83412	8.46551	1.544475	0.0153265	0.00353062	0.0160811	0.00100116	0.0324106	0.0236195	0.00895238	0.00264169	0.0318997	0.0720503	0.00663372	0.0152461	0.0275942	0.0846833	0.00186684	0.000590609	0.00750686	0.00715256	0.00210459	0.026294	0.0353325	0.00792503	0.00556196	0.00461206	0.00710123	0.00904739	0.00375819	0.0165346	0.00664705	0.000934534	0.0120635	0.00763715	0.00502264	0.00295542	0.00342191	0.0080966	0.0276364	0.0133855	0.0104725	0.00739902	0.00275567	0.0210126	0.00733283	0.0153473	0.00902189	0.0323804	0.0061382	0.0135054	0.00359669	0.0120024	0.0276876	0.0127545	0.0168148	0.000272852	0.0191598	0.0395621	0.00966431	0.0150442	0.0321868	0.0397624	0.0268347	0.00794405	0.00607584	0.0157865	0.00155021	0.00791867	0.000798609	0.0114038	0.00295354	1.068811
5724	-655.7544	-763.3449	107.5906	0.323746	0.452885	0.547115	0.676254	6.12487	0.0168795	0.0123713	0.00153984	0.00568898	0.0285804	0.00603696	0.0022591	0.00183519	0.0486937	0.0162771	0.00645858	0.0227692	0.0427132	0.0600657	0.00258751	3.20036e-05	0.00583155	0.00814476	0.00389106	0.0103904	0.035371	0.000555562	0.00736538	0.00362931	0.0032981	0.00400705	0.0162113	0.00332639	0.0198581	0.0113718	0.0140848	0.0158444	0.000863406	0.0214869	0.0151322	0.00729481	0.0205516	0.00551287	0.0850836	0.000309043	0.0173046	0.0229732	0.00943496	0.00433962	0.0328087	0.00532576	0.0303276	0.0265982	0.00727276	0.026098	0.00826792	0.0151441	0.0347715	0.0101959	0.0183306	0.0256805	0.00730194	0.0214927	0.0760706	0.00509565	0.00659014	0.00302411	0.00391836	0.00909502	0.00377619	0.0149708	0.00206542	0.0638878	0.0503185	0.0775477	0.0459697	0.811309	0.0651734	0.128226	0.367247	0.731602	1.36686	2.72297	7.79873	1.485155	0.014593	0.0106955	0.00133125	0.00491835	0.0247089	0.00521919	0.00195308	0.0015866	0.0420976	0.0140722	0.0055837	0.0196849	0.0369273	0.0519292	0.00223701	2.76684e-05	0.00504161	0.00704147	0.00336397	0.00898293	0.0305797	0.000480306	0.00636766	0.00313769	0.00285134	0.00346425	0.0140153	0.00287579	0.0171681	0.00983133	0.0121769	0.0136981	0.000746449	0.0185763	0.0130824	0.00630665	0.0177677	0.0047661	0.0735581	0.00026718	0.0149605	0.0198612	0.0081569	0.00375177	0.0283644	0.00460434	0.0262195	0.0229952	0.00628759	0.0225627	0.00714794	0.0130927	0.0300613	0.00881474	0.0158476	0.0222018	0.00631282	0.0185813	0.0657661	0.00440539	0.00569744	0.00261446	0.00338758	0.00786301	0.00326467	0.0129428	0.00178564	0.0552336	0.0435023	1.156685
5760	-634.0119	-743.8245	109.8126	0.208368	0.414355	0.585645	0.791632	1.9726	0.0229966	0.00637208	0.0177688	0.00604651	0.0268834	0.0190084	0.00435271	0.00292035	0.0195062	0.00702922	0.00707918	0.0109092	0.0349806	0.0416374	0.0133596	0.00645389	0.00106403	0.00518361	0.00232401	0.00409224	0.0135808	0.000899227	0.00272525	0.00757677	0.000165525	0.000622624	0.000332671	0.00901112	0.00423482	0.00286096	0.0084795	0.00959211	0.000842341	0.00651736	0.00387817	0.00488438	0.00156987	0.00153714	0.0186797	0.000996162	0.0148976	0.0204146	0.00627747	0.00126688	0.0194737	0.00342568	0.0248655	0.000950754	0.00379676	0.0154935	0.0110125	0.00938331	0.0153712	0.00885925	0.00148708	0.0321043	0.0309787	0.0084267	0.0393376	0.00555371	0.000163806	0.00371112	0.00249001	0.0111401	0.0046889	0.00907661	0.00464197	0.0111954	0.0342163	0.124767	0.136741	0.726472	0.0120191	0.0804741	0.292608	0.681539	1.46727	3.41755	12.4264	1.822004	0.0322237	0.0089288	0.0248983	0.00847259	0.03767	0.0266352	0.00609917	0.0040921	0.0273328	0.0098496	0.0099196	0.0152864	0.0490161	0.0583438	0.0187199	0.00904343	0.00149095	0.00726347	0.00325649	0.0057342	0.0190299	0.00126003	0.00381871	0.0106169	0.000231939	0.000872444	0.00046615	0.0126267	0.00593398	0.00400888	0.0118818	0.0134408	0.00118032	0.00913236	0.00543423	0.00684417	0.00219976	0.00215389	0.0261747	0.00139586	0.020875	0.0286056	0.00879622	0.00177519	0.0272873	0.00480019	0.0348424	0.00133223	0.00532017	0.0217101	0.0154311	0.0131482	0.0215387	0.0124139	0.00208375	0.0449857	0.0434085	0.0118078	0.0551212	0.00778206	0.000229531	0.00520016	0.0034891	0.0156099	0.00657026	0.0127185	0.0065045	0.0156873	0.0479451	0.7136554
5796	-648.2265	-757.1964	108.97	0.260334	0.433104	0.566896	0.739666	3.127827	0.0106865	0.00774328	0.00605044	0.0246664	0.0128297	0.0193096	0.000655227	0.000627819	0.0137577	0.00586476	0.00858779	0.00588089	0.0460954	0.0245101	0.00291724	0.00626357	0.000440691	0.00102481	0.00510381	0.00724306	0.0111442	0.000770785	0.00584614	0.00883912	0.00586996	0.000946205	0.0101443	0.0081341	0.0127825	0.00498021	0.00507057	0.00639993	2.09592e-05	0.0105234	0.00393889	0.00325474	0.0151136	0.0125491	0.0110603	0.00426957	0.00883888	0.0201139	0.0134086	0.00557374	0.00296851	0.0162151	0.00854206	0.00213388	0.0021985	0.026009	0.0106588	0.003925	0.0298998	0.0185138	0.000295272	0.0309208	0.0105868	0.00409716	0.0397491	0.00195688	7.73498e-05	0.000781669	0.00322231	0.00404195	0.000534529	0.00246215	0.0014436	0.00851207	0.00922688	0.237433	0.529083	0.0647877	0.168696	0.0684838	0.270466	0.665012	1.50373	3.69732	14.602	1.938662	0.0167283	0.0121211	0.0094712	0.038612	0.0200833	0.0302267	0.00102567	0.000982771	0.021536	0.00918053	0.0134431	0.00920578	0.0721565	0.0383675	0.00456657	0.00980482	0.000689846	0.0016042	0.00798937	0.0113381	0.0174448	0.00120657	0.00915138	0.0138365	0.00918868	0.00148116	0.0158797	0.0127329	0.0200094	0.00779589	0.00793732	0.0100183	3.2809e-05	0.016473	0.00616583	0.00509487	0.0236585	0.019644	0.0173136	0.00668347	0.0138361	0.0314857	0.0209894	0.00872498	0.00464682	0.0253827	0.0133715	0.00334032	0.00344147	0.0407138	0.016685	0.00614408	0.0468044	0.028981	0.000462211	0.0484026	0.0165723	0.00641358	0.0622222	0.00306325	0.000121081	0.0012236	0.00504412	0.00632716	0.000836738	0.00385418	0.00225977	0.0133246	0.0144435	0.6388255
5832	-652.1431	-760.4662	108.3231	0.289358	0.442484	0.557517	0.710641	4.169592	0.00237107	0.0183544	0.0260207	0.0253378	0.00308693	0.0314834	0.00370786	0.00228829	0.00382706	0.00412893	0.00478419	0.00682592	0.0420315	0.0362822	0.00244625	0.0123761	0.000103782	0.000727262	0.00445268	0.00132476	0.0125612	0.0112332	0.000595168	0.000110646	0.00457551	0.00311021	0.0124409	0.0122976	0.000934975	0.00227178	0.0403381	0.0140878	0.00223937	0.00892574	0.000433062	0.00278247	0.0039678	0.0042584	0.00178239	0.0422425	0.0169991	0.00243179	0.0151665	0.00492998	0.00566805	0.0152961	0.00212707	0.0358853	0.0105725	0.00256903	0.0125047	0.027392	0.00396487	0.0425727	0.0155726	0.00521343	0.0144815	0.00254345	0.0417777	0.0126839	0.00869834	0.02331	0.0048159	0.00100208	0.016972	0.0452846	0.0112668	0.0109233	0.00230265	0.375268	0.200327	0.272337	0.152068	0.0710969	0.275451	0.668812	1.49519	3.63041	14.0653	1.911586	0.00286334	0.0221651	0.031423	0.0305983	0.00372783	0.0380199	0.00447767	0.00276338	0.00462161	0.00498616	0.00577746	0.00824309	0.0507579	0.043815	0.00295413	0.0149456	0.000125329	0.000878253	0.00537713	0.0015998	0.0151691	0.0135654	0.000718735	0.000133618	0.00552545	0.00375594	0.0150238	0.0148508	0.00112909	0.00274344	0.0487129	0.0170127	0.0027043	0.0107789	0.000522973	0.00336016	0.00479158	0.00514251	0.00215245	0.0510127	0.0205284	0.00293667	0.0183153	0.00595352	0.00684483	0.0184718	0.00256869	0.0433357	0.0127675	0.0031024	0.0151008	0.033079	0.00478804	0.0514115	0.0188057	0.00629583	0.0174881	0.00307151	0.0504514	0.0153173	0.0105043	0.0281496	0.00581576	0.00121013	0.0204956	0.0546865	0.0136059	0.0131912	0.00278071	0.8280779
5868	-646.6494	-753.3792	106.7298	0.347368	0.45968	0.540319	0.652633	8.296067	0.00549967	0.0288651	0.00939481	0.00903937	0.0247093	0.0361348	0.00617665	0.00273605	0.0351945	0.00307703	0.0106389	0.0040951	0.0682258	0.0832936	0.00354464	0.00688981	9.31328e-05	0.00901131	0.00362663	0.00164692	0.0287229	0.000642595	0.00543022	0.000421912	0.00561224	0.00153712	0.00473394	0.0231183	0.00977245	0.0103678	0.00649141	0.00846517	0.00426541	0.0131893	0.00290674	0.00509914	0.0107544	0.00169749	0.0012336	0.0085481	0.0224845	0.000195661	0.00862855	0.00540169	0.00274089	0.016458	0.0104407	0.0215132	0.0247924	0.00444041	0.0053737	0.0533929	0.00482299	0.033148	0.0242326	0.0454127	0.0398901	0.00550209	0.0295242	0.0448612	0.0087522	0.0234422	0.00337372	0.00127659	0.00357068	0.031726	0.0128684	0.00358328	0.0104476	0.350975	0.334604	0.0244572	0.289964	0.0863159	0.302781	0.688845	1.4517	3.30272	11.5853	1.771332	0.00546035	0.0286588	0.00932765	0.00897475	0.0245327	0.0358764	0.00613249	0.00271649	0.0349429	0.00305503	0.0105628	0.00406583	0.0677381	0.0826982	0.0035193	0.00684055	9.24669e-05	0.00894688	0.00360071	0.00163515	0.0285176	0.000638002	0.0053914	0.000418896	0.00557212	0.00152613	0.0047001	0.022953	0.00970259	0.0102936	0.006445	0.00840466	0.00423492	0.013095	0.00288596	0.00506268	0.0106775	0.00168535	0.00122478	0.00848699	0.0223238	0.000194262	0.00856687	0.00536307	0.00272129	0.0163404	0.010366	0.0213594	0.0246152	0.00440866	0.00533528	0.0530111	0.00478851	0.032911	0.0240593	0.045088	0.0396049	0.00546275	0.0293131	0.0445405	0.00868963	0.0232746	0.0033496	0.00126746	0.00354516	0.0314992	0.0127764	0.00355766	0.0103729	1.0072
5904	-643.1793	-751.4548	108.2755	0.283411	0.440612	0.559389	0.716589	3.921882	0.00261636	0.00982073	0.0065404	0.00295867	0.015086	0.0192904	0.0142541	0.0081201	0.031198	0.02616	0.0152805	0.00137601	0.0346954	0.0773017	0.00527577	0.00217492	0.00327706	0.00345615	0.000921341	0.0278284	0.00618919	0.00318221	0.000720935	0.00118805	0.000874101	0.00238363	0.0146733	0.00901493	0.00358156	0.0198104	0.0132553	0.0117136	0.000163698	0.00256713	0.000414258	0.0184492	0.0139443	0.0023902	0.0349827	0.0284272	0.028819	0.0159321	0.030732	0.0182047	0.0252148	0.0194427	0.0348248	0.0116217	0.00319774	0.0308961	0.00310965	0.00834936	0.00837124	0.0172206	0.0196979	0.00370372	0.0287659	0.0158226	0.0225211	0.0310586	0.00253001	0.0145603	0.0309846	0.00213744	0.00486882	0.00398357	0.00309523	0.0535563	0.0120434	0.00989877	0.611534	0.254092	0.124475	0.0696539	0.27271	0.666729	1.49986	3.6669	14.3567	1.926412	0.00261421	0.00981265	0.00653502	0.00295624	0.0150736	0.0192746	0.0142424	0.00811342	0.0311723	0.0261384	0.0152679	0.00137488	0.0346668	0.0772381	0.00527143	0.00217313	0.00327436	0.00345331	0.000920583	0.0278055	0.0061841	0.00317959	0.000720342	0.00118707	0.000873382	0.00238167	0.0146612	0.00900751	0.00357861	0.0197941	0.0132444	0.0117039	0.000163563	0.00256501	0.000413917	0.018434	0.0139328	0.00238823	0.0349539	0.0284038	0.0287953	0.015919	0.0307067	0.0181897	0.025194	0.0194267	0.0347961	0.0116122	0.00319511	0.0308707	0.00310709	0.00834249	0.00836435	0.0172064	0.0196817	0.00370067	0.0287422	0.0158096	0.0225026	0.031033	0.00252793	0.0145483	0.0309591	0.00213568	0.00486482	0.00398029	0.00309268	0.0535122	0.0120335	1.000824
5940	-658.9903	-765.3564	106.3661	0.347496	0.459717	0.540284	0.652503	8.310816	0.00181094	0.00525911	0.003416	0.00385181	0.00779689	0.00560039	0.00200937	0.00410059	0.00577093	0.00618663	0.00263896	0.0059187	0.0230265	0.0145608	0.00226393	0.00433317	0.000536445	0.000906776	0.00255935	0.00436958	0.0144973	0.00224048	0.0003514	0.00222139	0.00177136	0.00270575	0.00342854	0.00613446	0.00686126	0.00498891	0.00690716	0.00153921	0.0014733	0.00757035	0.000534793	0.00256819	0.00360143	0.0132321	0.00909818	0.00110689	0.00785361	0.00811118	0.00175111	0.0116821	0.0114181	0.00188327	0.0165874	0.00541958	0.00100824	0.00818676	0.000415808	0.00160145	0.000406476	0.0106158	0.00398943	0.00233447	0.00960865	0.00456038	0.00619929	0.00825453	0.00240476	0.00132198	0.0136349	0.000232455	0.00166282	0.00649201	0.00622199	0.0259903	0.00247145	0.0191399	0.301205	0.155707	0.523948	0.035614	0.196617	0.602037	1.66103	5.08602	28.0788	2.411446	0.00473982	0.0137648	0.00894077	0.0100814	0.020407	0.014658	0.00525919	0.0107326	0.0151044	0.0161924	0.00690702	0.0154912	0.0602677	0.0381104	0.00592544	0.0113413	0.00140405	0.00237333	0.00669865	0.0114366	0.037944	0.00586407	0.000919729	0.00581409	0.00463623	0.00708183	0.0089736	0.0160559	0.0179581	0.0130576	0.0180783	0.00402861	0.00385609	0.0198141	0.00139973	0.00672178	0.00942611	0.0346327	0.0238129	0.00289708	0.0205555	0.0212296	0.00458322	0.0305759	0.0298849	0.00492912	0.0434145	0.0141848	0.0026389	0.0214274	0.0010883	0.00419152	0.00106388	0.027785	0.0104416	0.00611006	0.0251489	0.011936	0.0162255	0.0216048	0.00629403	0.00346005	0.035687	0.000608411	0.00435214	0.0169917	0.016285	0.068025	0.00646858	0.3820695
