Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
8208	-646.0878	-752.4265	106.3387	0.348652	0.460043	0.539957	0.651349	8.444012	0.0148813	0.0472869	0.0062749	0.0238558	0.0360848	0.00173726	0.00164165	0.00188871	0.0261453	0.0231187	0.000535776	0.0167518	0.0390637	0.0680229	0.00072385	0.00476068	0.00855005	0.0012855	0.0029305	0.0266499	0.0230892	0.00236965	0.000987832	0.00130466	0.00162057	0.000613971	0.00707982	0.0138446	0.0331925	0.00410254	0.0234645	0.00501615	0.000990932	0.0110236	0.00886808	0.0128079	0.0432183	0.00729566	0.0642274	0.0753255	0.0351221	0.00345971	0.0421156	0.0106507	0.0147399	0.010216	0.0188852	0.0935764	0.0418078	0.020559	0.00438733	0.0295432	0.0414564	0.00354045	0.0056314	0.00657678	0.00353932	0.0482741	0.0298807	0.0290612	0.00542125	0.0438066	0.00291672	0.0135498	0.0367708	0.0321358	0.0250937	0.00112063	0.0046464	0.0138523	0.87063	0.0313365	0.0841815	0.0922273	0.312723	0.695823	1.43715	3.19772	10.8428	1.723434	0.0110141	0.0349984	0.00464423	0.0176563	0.0267073	0.0012858	0.00121503	0.00139789	0.0193508	0.0171108	0.000396543	0.0123985	0.0289122	0.0503456	0.000535742	0.00352351	0.00632813	0.000951435	0.00216894	0.0197244	0.017089	0.00175385	0.000731122	0.000965613	0.00119943	0.000454417	0.00523997	0.0102468	0.0245667	0.00303641	0.0173667	0.00371259	0.000733416	0.00815889	0.00656351	0.00947947	0.0319871	0.00539972	0.0475364	0.0557505	0.0259949	0.00256063	0.0311709	0.00788287	0.0109094	0.00756117	0.0139774	0.0692584	0.0309431	0.0152163	0.00324719	0.0218658	0.030683	0.00262039	0.00416796	0.00486765	0.00261955	0.035729	0.0221155	0.021509	0.00401242	0.0324225	0.00215874	0.0100286	0.0272151	0.0237846	0.0185725	0.000829411	0.00343893	1.351118
8244	-645.5632	-751.4507	105.8875	0.367607	0.465326	0.534674	0.632393	11.15167	0.00963668	0.0321228	0.0167808	0.00629871	0.0111751	0.0148932	0.000545902	0.00833994	0.0233949	0.00822958	2.0052e-05	0.0166406	0.0434946	0.0383038	0.00104512	0.000402064	0.00180618	0.00108597	0.00649466	0.00828139	0.0194058	0.00708647	0.00293087	0.00746072	0.00686712	0.00148809	0.00842084	0.0139436	0.00202372	0.00300295	0.00630014	0.00538488	0.000240258	0.00634505	0.00392216	0.000332263	0.0162681	0.00456241	0.0553399	0.0444376	0.00701896	0.00725349	0.0136647	0.00689821	0.00202282	0.00333873	0.0275488	0.0212522	0.00690102	0.0218685	0.00097822	0.00013221	0.0135336	0.000904609	0.0126079	0.00100375	0.000662557	0.0203635	0.00531982	0.0307902	0.0119855	0.00436948	0.00386622	0.00217542	0.0556249	0.0367744	0.0106839	0.0103897	0.00117777	0.162358	0.163577	0.395823	0.278242	0.0618538	0.257363	0.654789	1.52721	3.88556	16.1672	2.012288	0.0119582	0.0398612	0.0208233	0.00781608	0.0138672	0.018481	0.000677411	0.010349	0.0290308	0.0102121	2.48825e-05	0.0206493	0.0539725	0.0475312	0.00129689	0.000498921	0.00224129	0.00134758	0.00805923	0.0102764	0.0240807	0.00879361	0.00363692	0.00925802	0.00852142	0.00184658	0.0104494	0.0173026	0.00251124	0.00372636	0.00781785	0.00668211	0.000298136	0.00787358	0.00486701	0.000412305	0.0201871	0.0056615	0.0686713	0.0551427	0.00870984	0.00900086	0.0169565	0.00856	0.00251013	0.00414304	0.0341854	0.0263718	0.00856349	0.0271367	0.00121388	0.000164059	0.0167938	0.00112253	0.0156452	0.00124555	0.000822168	0.0252691	0.00660137	0.0382076	0.0148729	0.00542209	0.0047976	0.00269948	0.069025	0.0456334	0.0132577	0.0128927	0.0014615	0.8058657
8280	-650.1999	-760.3375	110.1376	0.161227	0.39406	0.60594	0.838773	1.340776	0.0326803	0.00372624	0.0434525	0.00736611	0.00504827	0.0429154	0.00782483	0.00755146	0.0119386	0.0224498	0.0026986	0.0221986	0.0442916	0.100599	0.00310948	0.00136192	0.00941521	0.0130093	0.0071938	0.0278686	0.0073181	0.00248778	0.00524821	0.0378457	0.00275338	0.0108817	0.00717127	0.0164992	0.016576	0.00811004	0.0215035	0.0277116	0.00266712	0.0164829	0.000935162	0.000959597	0.0706854	0.0268249	0.0826283	0.0248989	0.00925658	0.00163736	0.0360477	0.0249168	0.0134142	0.00872729	0.0547923	0.0679611	0.0221699	0.0242779	0.00281271	0.000246356	0.0265245	0.00351319	0.0131171	0.0104058	0.00866509	0.0675002	0.00888148	0.0587875	0.0152578	0.0233815	0.0131387	0.0024775	0.0481246	0.0138646	0.00685212	0.0126097	0.00895005	0.119181	0.620526	0.253304	0.00698831	0.165483	0.415895	0.760554	1.31483	2.40445	6.04293	1.300721	0.0230924	0.00263301	0.0307041	0.00520499	0.00356718	0.0303246	0.00552914	0.00533596	0.00843597	0.0158633	0.00190686	0.0156858	0.0312971	0.0710848	0.0021972	0.00096235	0.00665292	0.00919257	0.00508324	0.0196923	0.00517107	0.0017579	0.00370846	0.0267423	0.00194557	0.00768915	0.00506732	0.0116585	0.0117128	0.00573067	0.0151947	0.0195814	0.00188462	0.011647	0.000660799	0.000678065	0.0499473	0.0189549	0.0583863	0.0175939	0.00654083	0.00115698	0.0254718	0.0176066	0.00947869	0.00616682	0.038717	0.0480223	0.0156655	0.0171551	0.0019875	0.000174079	0.0187426	0.00248247	0.00926874	0.00735287	0.00612288	0.0476966	0.00627578	0.0415401	0.0107814	0.0165217	0.00928401	0.00175064	0.0340055	0.00979688	0.0048418	0.00891019	0.00632423	1.4152
8316	-650.5006	-759.8311	109.3306	0.245019	0.427875	0.572126	0.75498	2.71452	0.0123832	0.0140849	0.00933905	0.0292572	0.00110569	0.0185639	0.0034678	0.00228015	0.0209954	0.0159477	0.00197412	0.0145225	0.0525608	0.0491028	0.0130156	0.00325634	0.0100362	0.000252709	0.00244559	0.0152389	0.0243798	0.00039372	0.00256967	0.0265054	0.000595398	0.00370725	0.00701975	0.0151205	0.00938409	0.00494361	0.0137449	0.00708527	0.00567535	0.00110242	0.00167988	0.000708256	0.0210855	0.00588165	0.0136843	0.0187739	0.00446199	0.0059319	0.0550995	0.00191596	0.0103156	0.00142137	0.00416753	0.0526583	0.025372	0.012398	0.00126487	0.0017289	0.00762701	0.000694577	0.0160948	0.000962021	0.000602267	0.0288572	0.0123486	0.00476743	0.00935842	0.00950093	0.00180606	0.00314309	0.0227315	0.0469246	0.00863627	0.00530238	0.000449354	0.258999	0.541703	0.161945	0.0373524	0.0941198	0.315836	0.697977	1.43271	3.1662	10.6248	1.708747	0.0149121	0.0169613	0.0112463	0.0352321	0.00133149	0.0223551	0.00417599	0.0027458	0.0252831	0.0192045	0.00237728	0.0174883	0.0632947	0.0591305	0.0156736	0.00392134	0.0120858	0.000304317	0.00294502	0.0183509	0.0293587	0.000474125	0.00309445	0.0319183	0.000716989	0.00446435	0.00845332	0.0182084	0.0113005	0.0059532	0.0165519	0.00853221	0.00683436	0.00132756	0.00202295	0.000852896	0.0253916	0.0070828	0.0164789	0.0226078	0.00537322	0.00714331	0.0663518	0.00230724	0.0124223	0.00171164	0.00501862	0.0634122	0.0305535	0.0149299	0.00152318	0.00208197	0.0091846	0.000836423	0.0193816	0.00115848	0.000725261	0.0347504	0.0148704	0.00574103	0.0112696	0.0114412	0.00217489	0.00378497	0.0273737	0.0565075	0.0104	0.00638523	0.000541121	0.8304136
8352	-643.4814	-751.3028	107.8214	0.260463	0.433147	0.566853	0.739538	3.131627	0.00457243	0.058123	0.0208856	0.0251381	0.101427	0.0397604	0.0114401	0.00437002	0.050378	0.0241753	0.0161153	0.0409532	0.124037	0.11403	0.0104651	0.00504027	0.0443681	0.00343515	0.0105733	0.0364082	0.0431107	0.00197471	0.00885239	0.0175104	0.000632266	0.00512827	0.00763736	0.0237456	0.00255198	0.0253022	0.0336876	0.0471754	0.00502749	0.000267022	0.00411883	0.00147555	0.0360035	0.0233256	0.0659362	0.0864819	0.00400892	0.02589	0.130418	0.0135107	0.0158389	0.0009368	0.0201092	0.100275	0.00814872	0.0498219	0.00345248	0.00448372	0.0364335	0.00429621	0.000804059	0.00732446	0.00386207	0.0790853	0.0268615	0.00119631	0.00992289	0.0214519	0.0235653	0.00100151	0.0717578	0.114647	0.0602995	0.00765939	0.00103393	0.124045	0.076258	0.79921	0.00048713	0.134017	0.375244	0.736536	1.35771	2.66493	7.46174	1.453215	0.00224829	0.0285794	0.0102696	0.0123605	0.049872	0.0195504	0.00562515	0.00214876	0.0247711	0.0118871	0.00792399	0.0201369	0.0609897	0.0560694	0.00514576	0.00247833	0.021816	0.00168908	0.00519896	0.0179021	0.0211978	0.000970976	0.00435277	0.00860994	0.000310888	0.0025216	0.00375533	0.0116759	0.00125482	0.0124412	0.0165644	0.0231964	0.00247204	0.000131296	0.00202525	0.000725534	0.0177031	0.0114693	0.0324212	0.0425236	0.00197121	0.0127302	0.0641274	0.0066433	0.00778809	0.000460629	0.00988782	0.0493059	0.00400677	0.0244977	0.0016976	0.00220467	0.0179146	0.00211247	0.00039536	0.00360148	0.001899	0.0388867	0.0132079	0.000588232	0.00487914	0.010548	0.0115872	0.000492447	0.0352837	0.0563725	0.0296496	0.00376616	0.000508389	2.033738
8388	-644.9931	-753.0879	108.0948	0.298771	0.4454	0.5546	0.701229	4.607121	0.00405676	0.0212994	0.0134218	0.0120773	0.0604222	0.0425029	0.00319249	0.00910251	0.0396219	0.00611926	0.0197158	0.0154799	0.107188	0.0711448	0.00572724	0.00278395	0.00465407	0.00776773	0.00808011	0.00197016	0.0174129	0.00282774	0.00231846	0.0115693	0.00170849	0.00237299	0.00812831	0.0159746	0.00943992	0.0248272	0.00451432	0.00453637	0.00287139	0.00429834	0.0298107	0.00774849	0.0493068	0.0136355	0.0518057	0.100445	0.00184879	0.0603981	0.0551381	0.0218681	0.010184	0.00433947	0.0238349	0.0839666	0.0159542	0.00856824	0.0236292	0.00515239	0.00177239	0.00160094	0.0116029	0.00242849	0.00401179	0.0410515	0.0153553	0.00433734	0.00063854	0.0034023	0.000897147	0.00656746	0.0579721	0.0147067	0.0306074	0.0119655	0.0217717	0.393359	0.173812	0.249661	0.183167	0.153293	0.400661	0.751751	1.33023	2.49587	6.52344	1.356045	0.00296665	0.0155759	0.00981515	0.00883198	0.044186	0.0310818	0.00233463	0.00665655	0.028975	0.00447493	0.0144179	0.0113202	0.0783855	0.0520273	0.00418826	0.00203586	0.00340346	0.00568044	0.00590888	0.00144075	0.0127338	0.00206789	0.00169546	0.00846049	0.0012494	0.00173534	0.00594412	0.011682	0.00690329	0.0181558	0.00330126	0.00331739	0.00209981	0.00314332	0.0218002	0.00566637	0.0360574	0.00997147	0.0378848	0.0734539	0.00135199	0.0441683	0.0403217	0.0159919	0.0074474	0.0031734	0.0174302	0.0614037	0.0116671	0.00626584	0.0172797	0.00376787	0.00129613	0.00117075	0.00848505	0.00177592	0.00293377	0.0300204	0.0112291	0.00317184	0.000466956	0.00248806	0.000656072	0.0048027	0.0423942	0.0107548	0.0223828	0.00875018	0.0159213	1.367452
8424	-636.8272	-745.2826	108.4553	0.277935	0.438866	0.561134	0.722065	3.711061	0.00327298	0.00977569	0.00272084	0.00684356	0.0105263	0.0216041	0.00314917	0.00218711	0.0140187	0.00744163	0.00444849	0.00684248	0.0150234	0.0394526	0.00102104	0.00113801	0.0021645	0.000273575	0.00635263	0.0158096	0.00851103	0.00600878	0.00188002	0.00403242	0.00286393	3.40765e-05	0.00150219	0.00697047	0.00661219	0.00242565	0.00439108	0.00683773	0.0032896	0.000449758	0.0064858	0.00481888	0.0134768	0.000667104	0.0171155	0.038977	0.000329618	0.00834422	0.0210044	0.00325513	0.00264305	0.0117324	0.00643977	0.0349418	0.000889062	0.0102228	0.0147462	0.0065536	0.00636847	0.00825259	0.00235879	0.0118602	0.00192499	0.0171772	0.0312127	0.000197312	0.00496079	0.01296	0.00171994	0.00298587	0.0377164	0.029537	0.0115327	0.00216559	0.00668737	0.257922	0.00632356	0.682945	0.05281	0.0520267	0.236538	0.637776	1.56795	4.22766	19.2209	2.137391	0.00526088	0.0157131	0.00437338	0.0110001	0.0169196	0.0347257	0.00506187	0.00351549	0.0225332	0.0119614	0.00715034	0.0109984	0.024148	0.0634147	0.00164118	0.0018292	0.00347914	0.000439735	0.010211	0.0254118	0.0136803	0.0096583	0.00302189	0.00648157	0.00460338	5.47733e-05	0.00241457	0.0112041	0.0106282	0.00389891	0.00705806	0.0109907	0.00528759	0.000722925	0.010425	0.00774569	0.0216622	0.00107228	0.0275108	0.0626503	0.000529816	0.0134122	0.0337617	0.00523218	0.00424834	0.0188583	0.0103511	0.0561643	0.00142905	0.0164318	0.0237026	0.010534	0.0102364	0.0132649	0.00379144	0.0190636	0.00309416	0.02761	0.0501701	0.000317152	0.0079738	0.0208314	0.00276458	0.00479937	0.0606239	0.0474768	0.0185372	0.00348089	0.010749	0.6221364
8460	-656.639	-767.1195	110.4805	0.147132	0.387096	0.612904	0.852868	1.196841	0.0368871	0.0145682	0.00489715	0.0249252	0.0360282	0.0272998	0.00165659	0.000742104	0.0217572	0.00503735	0.00287753	0.00412348	0.0353758	0.0459608	0.00681332	0.00981293	0.0146394	0.00103541	0.0013578	0.00454047	0.00665079	0.00217686	0.0268785	0.0200004	0.00352718	7.9725e-05	0.0233665	0.00626137	0.0223644	0.00257382	0.0092066	0.0143441	0.00293307	0.012549	0.0132832	0.00326842	0.0203749	0.00048862	0.0273199	0.0434681	0.00386099	0.00632262	0.0344371	0.00480027	0.00403716	0.0369923	0.050365	0.0360239	0.00529256	0.0253171	0.0063344	0.0221397	0.00220692	0.00214271	0.00710969	0.0135931	0.00717904	0.0111507	0.00588265	0.00359321	0.0038141	0.0179038	0.00659173	0.0273158	0.023574	0.0226948	0.00358743	0.00335016	0.00286609	0.11324	0.551164	0.174713	0.160884	0.1077	0.337294	0.712438	1.40363	2.96477	9.28508	1.611293	0.038347	0.0151448	0.00509096	0.0259117	0.0374541	0.0283802	0.00172215	0.000771474	0.0226183	0.00523671	0.00299141	0.00428668	0.0367759	0.0477797	0.00708297	0.0102013	0.0152187	0.00107639	0.00141154	0.00472017	0.006914	0.00226301	0.0279422	0.020792	0.00366677	8.28802e-05	0.0242913	0.00650917	0.0232495	0.00267568	0.00957097	0.0149118	0.00304915	0.0130456	0.0138089	0.00339777	0.0211813	0.000507958	0.0284011	0.0451884	0.00401379	0.00657285	0.0358001	0.00499025	0.00419694	0.0384563	0.0523583	0.0374496	0.00550202	0.026319	0.0065851	0.0230159	0.00229426	0.00222751	0.00739107	0.014131	0.00746316	0.011592	0.00611546	0.00373542	0.00396505	0.0186124	0.00685261	0.0283968	0.0245069	0.0235929	0.00372941	0.00348275	0.00297952	0.9619301
8496	-646.6369	-752.3926	105.7558	0.373483	0.466939	0.533061	0.626517	12.24757	0.00247065	0.00360654	0.0105955	0.0322095	0.041748	0.0193024	0.00255233	0.00741847	0.0140616	0.0130372	0.0125832	0.0043655	0.0490773	0.0471378	0.0109426	0.000186157	0.00724028	0.00139036	0.00073756	0.0124764	0.0136362	0.00142272	0.00409015	0.00803815	0.00387397	0.00469668	0.00268862	0.0169355	0.0103783	0.0158083	0.00765525	0.00301233	0.00682251	0.0191473	0.00362517	0.00102564	0.0891185	0.0053867	0.0477891	0.0116976	0.0458392	0.0160259	0.0453526	0.00496341	0.000726985	0.0126291	0.0099567	0.0359477	0.0418891	0.0210864	0.0162558	0.0260275	0.00615247	0.00804684	0.0204572	0.0203816	0.00493174	0.0178317	0.0174014	0.00321712	0.0011198	0.0633724	0.0189241	0.0500837	0.0118952	0.0465624	0.00768499	0.00684094	0.00513381	0.127757	0.494978	0.338027	0.0392381	0.118366	0.353191	0.722749	1.38361	2.83133	8.44839	1.543012	0.0021359	0.00311789	0.00915988	0.0278454	0.0360915	0.0166871	0.00220652	0.00641334	0.0121564	0.0112708	0.0108783	0.00377402	0.0424278	0.040751	0.00945999	0.000160934	0.00625929	0.00120198	0.000637627	0.010786	0.0117886	0.00122995	0.00353597	0.00694906	0.00334908	0.00406032	0.00232434	0.0146409	0.00897216	0.0136664	0.00661804	0.00260418	0.00589812	0.016553	0.00313399	0.000886677	0.0770437	0.00465685	0.0413141	0.0101126	0.0396284	0.0138545	0.0392078	0.00429092	0.000628486	0.0109179	0.00860765	0.0310771	0.0362135	0.0182294	0.0140533	0.022501	0.00531887	0.00695657	0.0176854	0.0176201	0.00426353	0.0154156	0.0150437	0.00278123	0.000968073	0.054786	0.01636	0.0432978	0.0102835	0.0402536	0.00664375	0.00591406	0.00443822	1.156726
8532	-649.7398	-758.6667	108.9269	0.255168	0.431364	0.568637	0.744831	2.979844	0.0102024	0.00151921	0.00191699	0.0141423	0.00288826	0.0104395	0.00230542	0.00301468	0.00930822	0.0058085	0.00339824	0.00774995	0.0161252	0.00971215	0.0040979	0.00479895	0.00289936	0.00102162	0.00386001	0.0115756	0.0086076	0.00421022	0.00548308	0.00392412	1.02186e-05	0.00265947	0.000521351	0.0154392	0.00398006	0.00670413	0.00780496	0.0132549	0.0021838	0.00615663	0.00297119	5.72752e-05	0.0130249	0.00264194	0.0132651	0.00341176	0.0198999	0.0237264	0.0271107	0.00113905	0.00445918	0.000900385	0.0181143	0.0316518	0.0123086	0.00837718	0.000372137	0.0178228	0.00060629	0.002199	0.00901963	0.00908481	0.00405145	0.0252768	0.00178871	0.015001	0.00180987	0.0199701	0.00660708	0.00848258	0.00618275	0.0246846	0.0130712	0.00415762	0.00607942	0.0794422	0.544231	0.292038	0.0842891	0.0552613	0.243599	0.643656	1.55362	4.10511	18.0958	2.093778	0.017992	0.00267914	0.00338063	0.02494	0.00509347	0.0184101	0.00406563	0.00531642	0.0164151	0.0102433	0.00599282	0.0136671	0.028437	0.0171274	0.00722668	0.00846299	0.00511305	0.00180163	0.00680715	0.0204137	0.0151796	0.00742476	0.00966946	0.00692022	1.80207e-05	0.00468999	0.000919406	0.0272271	0.00701887	0.0118228	0.0137641	0.0233752	0.00385114	0.0108573	0.00523972	0.000101005	0.0229695	0.00465909	0.0233931	0.00601667	0.0350936	0.0418417	0.0478099	0.00200872	0.0078638	0.00158784	0.0319447	0.0558181	0.0217063	0.0147732	0.000656267	0.0314307	0.0010692	0.00387795	0.0159062	0.0160211	0.00714477	0.0445759	0.0031544	0.0264543	0.00319172	0.0352175	0.0116516	0.0149591	0.0109033	0.0435315	0.0230511	0.00733199	0.0107211	0.5670515
8568	-645.6694	-751.325	105.6556	0.376245	0.467695	0.532304	0.623756	12.81719	0.016856	0.00172637	0.022757	0.00573771	0.0140782	0.014329	0.00128033	0.00491594	0.0204651	0.00537829	0.00537067	0.0105796	0.0825374	0.037986	0.00569712	0.00697742	0.00460712	0.00378017	0.00113081	0.00882443	0.0158228	0.000934488	0.00143588	0.00862537	0.000289871	0.00548595	0.000150495	0.0138059	0.00760459	0.00185635	0.016593	0.00484517	0.00584255	0.0118713	0.00121717	0.0089827	0.0311684	0.00510874	0.0102891	0.00147601	0.00957638	0.0330121	0.0183549	0.00206288	0.00401399	0.0174691	0.0174343	0.018251	0.00642867	0.0316722	0.00527117	0.0119595	0.000305723	0.00164933	0.00400068	0.00301897	0.0027799	0.0113012	0.0053083	0.00898225	0.000508557	0.0233735	0.020807	0.0179517	0.023564	0.0119291	0.00930829	0.0111084	0.00494533	0.114533	0.179624	0.446672	0.25917	0.0737976	0.280505	0.672617	1.48673	3.56499	13.5506	1.884628	0.0220406	0.00225737	0.0297568	0.00750254	0.0184084	0.0187364	0.00167414	0.00642801	0.0267598	0.00703257	0.00702261	0.0138338	0.107925	0.0496698	0.00744947	0.00912357	0.0060242	0.0049429	0.00147862	0.0115387	0.0206896	0.00122192	0.00187753	0.0112784	0.00037903	0.00717335	0.000196784	0.0180524	0.00994364	0.00242734	0.0216967	0.00633547	0.00763963	0.0155227	0.00159155	0.0117456	0.0407553	0.00668012	0.0134538	0.00193	0.0125219	0.0431661	0.0240005	0.00269738	0.00524863	0.0228423	0.0227969	0.0238647	0.00840603	0.0414141	0.0068925	0.015638	0.000399758	0.00215664	0.00523123	0.00394756	0.00363495	0.0147773	0.00694105	0.0117451	0.000664981	0.0305628	0.0272069	0.0234734	0.0308119	0.0155983	0.0121714	0.0145252	0.00646643	0.7647689
8604	-642.3129	-750.7894	108.4765	0.275237	0.437998	0.562001	0.724763	3.612786	0.0373646	0.00884881	0.000891714	0.0017224	0.0274672	0.0668397	0.00629302	0.0139005	0.0574398	0.00581572	0.0060859	0.0239198	0.0860175	0.136935	0.00219874	0.0162261	0.00487167	0.000381955	0.00653659	0.0411492	0.0291046	0.000754056	0.00615061	0.0143844	0.00647779	0.0140382	0.00579178	0.0312437	0.0152641	0.0108902	0.0137099	0.023552	0.00418561	0.00869287	0.00440821	0.0116933	0.0256329	0.0193173	0.0489985	0.00490954	0.0391344	0.0156669	0.00956022	0.0123815	0.00492964	0.0622176	0.00938399	0.0519264	0.013081	0.0327382	0.00527264	0.0208774	0.00129952	0.00170271	0.0306878	0.00464103	0.00649733	0.0028276	0.0197257	0.0384064	0.000949736	0.0478503	0.0106886	0.0526142	0.050802	0.02584	0.0540311	0.0160231	0.000825978	0.182875	0.0328565	0.625151	0.159118	0.165111	0.415439	0.760293	1.31528	2.40709	6.05654	1.302347	0.0250317	0.0059281	0.000597388	0.00115389	0.0184011	0.0447781	0.0042159	0.00931238	0.0384808	0.00389614	0.00407714	0.0160246	0.0576259	0.0917374	0.00147301	0.0108704	0.00326369	0.000255884	0.00437907	0.0275671	0.0194981	0.000505166	0.00412049	0.00963655	0.00433968	0.00940466	0.0038801	0.0209311	0.0102259	0.00729571	0.00918469	0.0157783	0.00280407	0.00582363	0.0029532	0.00783368	0.0171723	0.0129413	0.0328257	0.00328906	0.0262174	0.0104958	0.0064047	0.00829477	0.00330253	0.0416815	0.00628664	0.0347872	0.00876336	0.0219324	0.00353231	0.0139865	0.000870592	0.0011407	0.0205588	0.00310918	0.00435277	0.0018943	0.0132149	0.0257297	0.000636259	0.0320564	0.00716065	0.035248	0.0340339	0.017311	0.0361971	0.0107344	0.000553349	1.492688
8640	-640.4286	-748.7232	108.2946	0.289782	0.442617	0.557384	0.710217	4.188044	0.0207021	0.00940002	0.00017028	0.00810884	0.00703232	0.0214142	0.00111767	0.00386668	0.0163509	0.00694309	0.00229531	0.0113611	0.0332065	0.0268223	0.00597395	0.000174727	0.000450574	0.00286812	0.00507926	0.00676004	0.00912644	0.000827557	0.000258001	0.0114664	0.000442822	0.00200326	0.00231048	0.00960583	0.00720499	0.00261892	0.0161275	0.0138966	0.0030848	0.00284625	0.00819505	0.00376881	0.0360169	0.000555555	0.015103	0.0153112	0.0244984	0.0258502	0.0297993	0.00769532	0.00200058	0.0133841	0.0284739	0.0434387	0.00844211	0.0193168	0.000562459	0.0081998	0.00561867	0.00244107	0.0415955	0.00693931	0.00422556	0.0146205	0.0573189	0.00309825	0.0137453	0.0236953	0.01539	0.016183	0.0164687	0.0281241	0.0204701	0.000718545	0.00295365	0.257576	0.286994	0.16954	0.28589	0.0698263	0.273039	0.66698	1.4993	3.66248	14.3213	1.924625	0.0247593	0.0112422	0.000203652	0.00969798	0.00841049	0.0256109	0.00133671	0.00462446	0.0195553	0.00830378	0.00274513	0.0135876	0.0397142	0.0320788	0.00714471	0.000208969	0.000538876	0.00343021	0.00607467	0.00808485	0.010915	0.000989739	0.000308563	0.0137135	0.000529604	0.00239586	0.00276328	0.0114884	0.008617	0.00313216	0.0192882	0.01662	0.00368935	0.00340404	0.00980109	0.00450741	0.0430754	0.000664431	0.0180629	0.0183119	0.0292996	0.0309163	0.0356393	0.00920342	0.00239265	0.0160071	0.0340541	0.0519517	0.0100966	0.0231024	0.000672688	0.00980677	0.00671979	0.00291946	0.0497473	0.00829925	0.00505367	0.0174858	0.0685521	0.00370543	0.0164391	0.028339	0.0184061	0.0193545	0.0196961	0.0336358	0.0244818	0.000859363	0.00353249	0.8361365
